geoid,geoid20,year,denom_total_pop,well_count,well_rate
1400000US06037532001,6037532001,2020,2885,2,6.9324088
1400000US06037532002,6037532002,2020,3584,1,2.7901785
1400000US06037532101,6037532101,2020,7305,0,0
1400000US06037532102,6037532102,2020,3530,2,5.6657224
1400000US06037532200,6037532200,2020,7282,4,5.4929962
1400000US06037532302,6037532302,2020,4755,21,44.16404
1400000US06037532303,6037532303,2020,4660,64,137.33905
1400000US06037532304,6037532304,2020,4090,21,51.344742
1400000US06037532500,6037532500,2020,4281,0,0
1400000US06037532605,6037532605,2020,4055,0,0
1400000US06037532606,6037532606,2020,4016,0,0
1400000US06037532607,6037532607,2020,5669,0,0
1400000US06037532700,6037532700,2020,3377,0,0
1400000US06037532800,6037532800,2020,4655,0,0
1400000US06037532900,6037532900,2020,6674,0,0
1400000US06037533001,6037533001,2020,4488,0,0
1400000US06037533002,6037533002,2020,2636,0,0
1400000US06037533103,6037533103,2020,3238,0,0
1400000US06037533104,6037533104,2020,4548,0,0
1400000US06037533105,6037533105,2020,2519,0,0
1400000US06037533108,6037533108,2020,4872,0,0
1400000US06037533201,6037533201,2020,2709,1,3.6913991
1400000US06037533204,6037533204,2020,4862,0,0
1400000US06037533300,6037533300,2020,3494,0,0
1400000US06037533401,6037533401,2020,4976,0,0
1400000US06037533402,6037533402,2020,3798,0,0
1400000US06037533403,6037533403,2020,2799,0,0
1400000US06037533501,6037533501,2020,3077,0,0
1400000US06037533504,6037533504,2020,4175,0,0
1400000US06037533601,6037533601,2020,4674,0,0
1400000US06037533602,6037533602,2020,5490,0,0
1400000US06037533603,6037533603,2020,6863,0,0
1400000US06037533701,6037533701,2020,3082,0,0
1400000US06037533702,6037533702,2020,3734,0,0
1400000US06037533703,6037533703,2020,5244,1,1.9069413
1400000US06037533803,6037533803,2020,5899,0,0
1400000US06037533804,6037533804,2020,3993,1,2.5043826
1400000US06037533805,6037533805,2020,4011,0,0
1400000US06037533806,6037533806,2020,3604,0,0
1400000US06037533901,6037533901,2020,5476,0,0
1400000US06037533902,6037533902,2020,4500,0,0
1400000US06037534001,6037534001,2020,5387,0,0
1400000US06037534002,6037534002,2020,4350,1,2.2988505
1400000US06037534101,6037534101,2020,2399,0,0
1400000US06037534102,6037534102,2020,6227,0,0
1400000US06037534201,6037534201,2020,4641,0,0
1400000US06037534202,6037534202,2020,5350,0,0
1400000US06037534203,6037534203,2020,3440,0,0
1400000US06037534301,6037534301,2020,4185,1,2.3894863
1400000US06037534302,6037534302,2020,3875,0,0
1400000US06037534403,6037534403,2020,3147,0,0
1400000US06037534404,6037534404,2020,3459,0,0
1400000US06037534405,6037534405,2020,4280,1,2.3364487
1400000US06037534406,6037534406,2020,4660,0,0
1400000US06037534501,6037534501,2020,5768,0,0
1400000US06037534502,6037534502,2020,3972,0,0
1400000US06037534700,6037534700,2020,4393,0,0
1400000US06037534802,6037534802,2020,2464,0,0
1400000US06037534803,6037534803,2020,4605,0,0
1400000US06037534804,6037534804,2020,4477,0,0
1400000US06037534900,6037534900,2020,6202,0,0
1400000US06037535001,6037535001,2020,3992,0,0
1400000US06037535002,6037535002,2020,3919,0,0
1400000US06037535101,6037535101,2020,8098,0,0
1400000US06037535102,6037535102,2020,4541,0,0
1400000US06037535200,6037535200,2020,6240,0,0
1400000US06037535300,6037535300,2020,6670,0,0
1400000US06037535400,6037535400,2020,3295,0,0
1400000US06037535501,6037535501,2020,3549,0,0
1400000US06037535502,6037535502,2020,5606,0,0
1400000US06037535503,6037535503,2020,2481,0,0
1400000US06037535603,6037535603,2020,3901,0,0
1400000US06037535604,6037535604,2020,4527,0,0
1400000US06037535605,6037535605,2020,4987,0,0
1400000US06037535606,6037535606,2020,2143,0,0
1400000US06037535607,6037535607,2020,4252,0,0
1400000US06037535701,6037535701,2020,5363,0,0
1400000US06037535702,6037535702,2020,5854,0,0
1400000US06037535802,6037535802,2020,6406,0,0
1400000US06037535803,6037535803,2020,3799,0,0
1400000US06037535804,6037535804,2020,6051,0,0
1400000US06037535901,6037535901,2020,6185,0,0
1400000US06037535902,6037535902,2020,6265,0,0
1400000US06037536000,6037536000,2020,3655,0,0
1400000US06037536102,6037536102,2020,3279,0,0
1400000US06037536103,6037536103,2020,5278,1,1.894657
1400000US06037536104,6037536104,2020,3841,1,2.6034887
1400000US06037536201,6037536201,2020,3021,0,0
1400000US06037536202,6037536202,2020,4462,0,0
1400000US06037540000,6037540000,2020,7304,0,0
1400000US06037540101,6037540101,2020,6555,0,0
1400000US06037540102,6037540102,2020,6278,0,0
1400000US06037540201,6037540201,2020,2413,0,0
1400000US06037540202,6037540202,2020,6896,0,0
1400000US06037540203,6037540203,2020,5931,0,0
1400000US06037540300,6037540300,2020,4834,0,0
1400000US06037540400,6037540400,2020,2043,0,0
1400000US06037540501,6037540501,2020,6013,0,0
1400000US06037540502,6037540502,2020,6942,0,0
1400000US06037540600,6037540600,2020,5102,0,0
1400000US06037540700,6037540700,2020,3169,0,0
1400000US06037540800,6037540800,2020,5511,0,0
1400000US06037540901,6037540901,2020,4931,13,26.363821
1400000US06037540902,6037540902,2020,4452,131,294.24979
1400000US06037541003,6037541003,2020,4379,193,440.7399
1400000US06037541100,6037541100,2020,3094,23,74.337425
1400000US06037541200,6037541200,2020,6416,3,4.6758103
1400000US06037541300,6037541300,2020,5413,0,0
1400000US06037541401,6037541401,2020,3590,0,0
1400000US06037541402,6037541402,2020,3991,0,0
1400000US06037541500,6037541500,2020,5975,0,0
1400000US06037541603,6037541603,2020,3221,1,3.1046259
1400000US06037541604,6037541604,2020,5492,0,0
1400000US06037541605,6037541605,2020,5069,0,0
1400000US06037541606,6037541606,2020,2537,0,0
1400000US06037541700,6037541700,2020,6586,1,1.5183723
1400000US06037541801,6037541801,2020,5127,0,0
1400000US06037541802,6037541802,2020,5713,0,0
1400000US06037542000,6037542000,2020,4493,0,0
1400000US06037542103,6037542103,2020,3174,0,0
1400000US06037542104,6037542104,2020,4438,0,0
1400000US06037542105,6037542105,2020,5032,0,0
1400000US06037542106,6037542106,2020,2917,0,0
1400000US06037542200,6037542200,2020,6999,0,0
1400000US06037542401,6037542401,2020,4309,0,0
1400000US06037542402,6037542402,2020,3790,0,0
1400000US06037542501,6037542501,2020,4503,0,0
1400000US06037542502,6037542502,2020,5481,0,0
1400000US06037542601,6037542601,2020,3539,0,0
1400000US06037542602,6037542602,2020,5504,0,0
1400000US06037542700,6037542700,2020,5853,0,0
1400000US06037542800,6037542800,2020,2969,1,3.3681374
1400000US06037542900,6037542900,2020,3299,0,0
1400000US06037543000,6037543000,2020,4487,5,11.143303
1400000US06037543100,6037543100,2020,7445,63,84.620552
1400000US06037543201,6037543201,2020,3444,1,2.9036005
1400000US06037543203,6037543203,2020,4460,61,136.7713
1400000US06037543304,6037543304,2020,6506,2,3.0740855
1400000US06037543305,6037543305,2020,3808,122,320.37814
1400000US06037543306,6037543306,2020,7016,0,0
1400000US06037543321,6037543321,2020,5768,310,537.448
1400000US06037543322,6037543322,2020,7283,1,1.3730606
1400000US06037543400,6037543400,2020,3542,7,19.762846
1400000US06037543501,6037543501,2020,6890,2,2.9027576
1400000US06037543502,6037543502,2020,4790,0,0
1400000US06037543503,6037543503,2020,5889,0,0
1400000US06037543601,6037543601,2020,4334,0,0
1400000US06037543603,6037543603,2020,4170,113,270.98322
1400000US06037543605,6037543605,2020,4042,31,76.694702
1400000US06037543606,6037543606,2020,3806,3,7.8822913
1400000US06037543607,6037543607,2020,5112,6,11.737089
1400000US06037543701,6037543701,2020,3104,1,3.2216494
1400000US06037543703,6037543703,2020,3621,52,143.60674
1400000US06037543704,6037543704,2020,2836,2,7.052186
1400000US06037543705,6037543705,2020,3281,0,0
1400000US06037543801,6037543801,2020,4573,3,6.560245
1400000US06037543803,6037543803,2020,3969,0,0
1400000US06037543804,6037543804,2020,2887,1,3.4638033
1400000US06037543903,6037543903,2020,3536,2,5.6561084
1400000US06037543905,6037543905,2020,4408,5,11.343013
1400000US06037544001,6037544001,2020,4399,4,9.0929756
1400000US06037544002,6037544002,2020,3717,2,5.3806834
1400000US06037550101,6037550101,2020,4163,3,7.2063417
1400000US06037550201,6037550201,2020,2973,2,6.7272115
1400000US06037550202,6037550202,2020,5611,1,1.7822136
1400000US06037550301,6037550301,2020,5030,1,1.9880716
1400000US06037550501,6037550501,2020,3674,6,16.330975
1400000US06037550502,6037550502,2020,4165,2,4.8019209
1400000US06037550601,6037550601,2020,6385,3,4.6985121
1400000US06037550602,6037550602,2020,3951,1,2.5310049
1400000US06037550700,6037550700,2020,6311,2,3.1690698
1400000US06037550801,6037550801,2020,4939,0,0
1400000US06037550802,6037550802,2020,2239,1,4.4662795
1400000US06037550901,6037550901,2020,4405,0,0
1400000US06037550902,6037550902,2020,5350,0,0
1400000US06037551001,6037551001,2020,2966,0,0
1400000US06037551002,6037551002,2020,4235,2,4.7225504
1400000US06037551101,6037551101,2020,3738,0,0
1400000US06037551102,6037551102,2020,5546,0,0
1400000US06037551201,6037551201,2020,3529,0,0
1400000US06037551203,6037551203,2020,3747,0,0
1400000US06037551204,6037551204,2020,3390,0,0
1400000US06037551300,6037551300,2020,5708,1,1.7519271
1400000US06037551401,6037551401,2020,4141,0,0
1400000US06037551402,6037551402,2020,4973,1,2.0108585
1400000US06037551501,6037551501,2020,4742,0,0
1400000US06037551502,6037551502,2020,4885,0,0
1400000US06037551700,6037551700,2020,6066,2,3.2970655
1400000US06037551801,6037551801,2020,3122,0,0
1400000US06037551802,6037551802,2020,4081,1,2.4503798
1400000US06037551900,6037551900,2020,5290,0,0
1400000US06037552001,6037552001,2020,4143,0,0
1400000US06037552002,6037552002,2020,3379,0,0
1400000US06037552100,6037552100,2020,6570,0,0
1400000US06037552200,6037552200,2020,5804,1,1.7229497
1400000US06037552301,6037552301,2020,4376,1,2.285192
1400000US06037552302,6037552302,2020,4304,0,0
1400000US06037552400,6037552400,2020,2339,0,0
1400000US06037552601,6037552601,2020,5560,0,0
1400000US06037552602,6037552602,2020,3974,2,5.0327125
1400000US06037552700,6037552700,2020,6712,0,0
1400000US06037552800,6037552800,2020,5771,1,1.7328019
1400000US06037552900,6037552900,2020,7286,0,0
1400000US06037553000,6037553000,2020,4988,0,0
1400000US06037553100,6037553100,2020,6737,2,2.9686804
1400000US06037553201,6037553201,2020,3969,1,2.5195262
1400000US06037553202,6037553202,2020,3526,1,2.8360748
1400000US06037553300,6037553300,2020,3211,1,3.1142945
1400000US06037553400,6037553400,2020,3497,0,0
1400000US06037553502,6037553502,2020,3920,0,0
1400000US06037553503,6037553503,2020,3330,0,0
1400000US06037553504,6037553504,2020,4998,3,6.0024009
1400000US06037553601,6037553601,2020,4542,0,0
1400000US06037553602,6037553602,2020,4568,0,0
1400000US06037553701,6037553701,2020,4056,0,0
1400000US06037553702,6037553702,2020,4600,1,2.173913
1400000US06037553801,6037553801,2020,4575,0,0
1400000US06037553802,6037553802,2020,7229,0,0
1400000US06037553901,6037553901,2020,6502,0,0
1400000US06037553902,6037553902,2020,5629,0,0
1400000US06037554001,6037554001,2020,4143,0,0
1400000US06037554002,6037554002,2020,5301,0,0
1400000US06037554101,6037554101,2020,3181,0,0
1400000US06037554105,6037554105,2020,4594,0,0
1400000US06037554106,6037554106,2020,3810,1,2.6246719
1400000US06037554201,6037554201,2020,3890,0,0
1400000US06037554203,6037554203,2020,3877,0,0
1400000US06037554204,6037554204,2020,4705,0,0
1400000US06037554301,6037554301,2020,3412,0,0
1400000US06037554302,6037554302,2020,4384,0,0
1400000US06037554403,6037554403,2020,5564,0,0
1400000US06037554404,6037554404,2020,4286,0,0
1400000US06037554405,6037554405,2020,3543,0,0
1400000US06037554406,6037554406,2020,4206,0,0
1400000US06037554511,6037554511,2020,4096,2,4.8828125
1400000US06037554512,6037554512,2020,6336,1,1.5782828
1400000US06037554513,6037554513,2020,2630,1,3.8022814
1400000US06037554514,6037554514,2020,4784,0,0
1400000US06037554515,6037554515,2020,3341,0,0
1400000US06037554516,6037554516,2020,3872,0,0
1400000US06037554517,6037554517,2020,4353,0,0
1400000US06037554518,6037554518,2020,5129,0,0
1400000US06037554519,6037554519,2020,3671,0,0
1400000US06037554521,6037554521,2020,6072,0,0
1400000US06037554522,6037554522,2020,5104,0,0
1400000US06037554600,6037554600,2020,4074,2,4.9091802
1400000US06037554700,6037554700,2020,4112,0,0
1400000US06037554801,6037554801,2020,2964,1,3.3738191
1400000US06037554802,6037554802,2020,6201,0,0
1400000US06037554900,6037554900,2020,7291,0,0
1400000US06037555001,6037555001,2020,5215,0,0
1400000US06037555002,6037555002,2020,3705,0,0
1400000US06037555105,6037555105,2020,5667,0,0
1400000US06037555106,6037555106,2020,2903,0,0
1400000US06037555107,6037555107,2020,5990,0,0
1400000US06037555202,6037555202,2020,3965,0,0
1400000US06037555211,6037555211,2020,5835,1,1.713796
1400000US06037555212,6037555212,2020,5474,0,0
1400000US06037555300,6037555300,2020,5195,12,23.099134
1400000US06037570001,6037570001,2020,5017,0,0
1400000US06037570002,6037570002,2020,2501,0,0
1400000US06037570003,6037570003,2020,4011,0,0
1400000US06037570100,6037570100,2020,2982,0,0
1400000US06037570202,6037570202,2020,6214,0,0
1400000US06037570203,6037570203,2020,4069,0,0
1400000US06037570204,6037570204,2020,4511,0,0
1400000US06037570303,6037570303,2020,4552,0,0
1400000US06037570304,6037570304,2020,4899,0,0
1400000US06037570305,6037570305,2020,4060,0,0
1400000US06037570306,6037570306,2020,2906,0,0
1400000US06037570402,6037570402,2020,3376,0,0
1400000US06037570403,6037570403,2020,4196,0,0
1400000US06037570404,6037570404,2020,3980,0,0
1400000US06037570502,6037570502,2020,6027,1,1.6592003
1400000US06037570503,6037570503,2020,4624,1,2.1626298
1400000US06037570504,6037570504,2020,3838,0,0
1400000US06037570601,6037570601,2020,5925,0,0
1400000US06037570602,6037570602,2020,5692,0,0
1400000US06037570603,6037570603,2020,4964,0,0
1400000US06037570701,6037570701,2020,7545,0,0
1400000US06037570703,6037570703,2020,2826,0,0
1400000US06037570800,6037570800,2020,5364,0,0
1400000US06037570901,6037570901,2020,5684,0,0
1400000US06037570902,6037570902,2020,3395,0,0
1400000US06037571000,6037571000,2020,5437,1,1.8392496
1400000US06037571101,6037571101,2020,4922,0,0
1400000US06037571102,6037571102,2020,3450,1,2.8985507
1400000US06037571201,6037571201,2020,3884,0,0
1400000US06037571202,6037571202,2020,4028,0,0
1400000US06037571300,6037571300,2020,4258,0,0
1400000US06037571400,6037571400,2020,4761,2,4.200798
1400000US06037571502,6037571502,2020,4779,0,0
1400000US06037571504,6037571504,2020,4901,0,0
1400000US06037571505,6037571505,2020,3034,0,0
1400000US06037571600,6037571600,2020,2314,0,0
1400000US06037571701,6037571701,2020,6647,1,1.504438
1400000US06037571703,6037571703,2020,3367,0,0
1400000US06037571704,6037571704,2020,4026,0,0
1400000US06037571800,6037571800,2020,3176,37,116.49874
1400000US06037571900,6037571900,2020,5403,1,1.8508236
1400000US06037572001,6037572001,2020,6201,18,29.027576
1400000US06037572201,6037572201,2020,6038,343,568.06891
1400000US06037572202,6037572202,2020,3297,73,221.41341
1400000US06037572301,6037572301,2020,3764,0,0
1400000US06037572500,6037572500,2020,3973,0,0
1400000US06037572600,6037572600,2020,5058,0,0
1400000US06037572700,6037572700,2020,4850,0,0
1400000US06037573002,6037573002,2020,3721,0,0
1400000US06037573003,6037573003,2020,1788,0,0
1400000US06037573004,6037573004,2020,4866,1,2.0550761
1400000US06037573101,6037573101,2020,4741,0,0
1400000US06037573102,6037573102,2020,2785,0,0
1400000US06037573201,6037573201,2020,4339,3,6.9140353
1400000US06037573202,6037573202,2020,6348,0,0
1400000US06037573300,6037573300,2020,4112,0,0
1400000US06037573401,6037573401,2020,1458,320,2194.7874
1400000US06037573402,6037573402,2020,6778,934,1377.9875
1400000US06037573403,6037573403,2020,3194,520,1628.0526
1400000US06037573601,6037573601,2020,6522,0,0
1400000US06037573700,6037573700,2020,5091,0,0
1400000US06037573800,6037573800,2020,4335,0,0
1400000US06037573902,6037573902,2020,1981,0,0
1400000US06037574000,6037574000,2020,5086,0,0
1400000US06037574100,6037574100,2020,5058,0,0
1400000US06037574201,6037574201,2020,3001,0,0
1400000US06037574202,6037574202,2020,2400,3,12.5
1400000US06037574300,6037574300,2020,5942,0,0
1400000US06037574400,6037574400,2020,5509,0,0
1400000US06037574500,6037574500,2020,6625,0,0
1400000US06037574602,6037574602,2020,1273,1,7.8554597
1400000US06037574800,6037574800,2020,3069,4,13.033562
1400000US06037574901,6037574901,2020,3897,0,0
1400000US06037574902,6037574902,2020,5481,0,0
1400000US06037575001,6037575001,2020,4283,81,189.11978
1400000US06037575002,6037575002,2020,4583,34,74.18721
1400000US06037575101,6037575101,2020,4231,0,0
1400000US06037575102,6037575102,2020,4066,0,0
1400000US06037575103,6037575103,2020,5131,19,37.029819
1400000US06037575201,6037575201,2020,4745,0,0
1400000US06037575202,6037575202,2020,3796,0,0
1400000US06037575300,6037575300,2020,4382,0,0
1400000US06037575401,6037575401,2020,4602,0,0
1400000US06037575402,6037575402,2020,3935,0,0
1400000US06037575801,6037575801,2020,2240,0,0
1400000US06037575802,6037575802,2020,5499,0,0
1400000US06037575803,6037575803,2020,3205,0,0
1400000US06037575901,6037575901,2020,3695,0,0
1400000US06037575902,6037575902,2020,5411,0,0
1400000US06037576001,6037576001,2020,5416,5,9.2319059
1400000US06037576200,6037576200,2020,5079,0,0
1400000US06037576301,6037576301,2020,4409,0,0
1400000US06037576302,6037576302,2020,3526,0,0
1400000US06037576401,6037576401,2020,5172,0,0
1400000US06037576402,6037576402,2020,4805,0,0
1400000US06037576403,6037576403,2020,5043,0,0
1400000US06037576501,6037576501,2020,2986,0,0
1400000US06037576502,6037576502,2020,5176,0,0
1400000US06037576503,6037576503,2020,3941,0,0
1400000US06037576601,6037576601,2020,3758,0,0
1400000US06037576602,6037576602,2020,4781,0,0
1400000US06037576700,6037576700,2020,4015,43,107.09838
1400000US06037576801,6037576801,2020,3699,0,0
1400000US06037576802,6037576802,2020,3938,0,0
1400000US06037576901,6037576901,2020,4992,0,0
1400000US06037576903,6037576903,2020,3327,0,0
1400000US06037576904,6037576904,2020,3050,0,0
1400000US06037577000,6037577000,2020,7064,9,12.740657
1400000US06037577100,6037577100,2020,6966,0,0
1400000US06037577200,6037577200,2020,5758,14,24.313997
1400000US06037577300,6037577300,2020,5594,0,0
1400000US06037577400,6037577400,2020,2771,1,3.6088054
1400000US06037577501,6037577501,2020,3398,0,0
1400000US06037577504,6037577504,2020,1420,0,0
1400000US06037577602,6037577602,2020,3016,25,82.891243
1400000US06037577604,6037577604,2020,1632,58,355.39215
1400000US06037577605,6037577605,2020,4301,196,455.70798
1400000US06037577606,6037577606,2020,4067,15,36.882221
1400000US06037577700,6037577700,2020,4516,0,0
1400000US06037577800,6037577800,2020,4659,3,6.4391499
1400000US06037577900,6037577900,2020,5754,381,662.14807
1400000US06037578000,6037578000,2020,6380,1,1.5673981
1400000US06037578100,6037578100,2020,2371,1,4.2176299
1400000US06037599000,6037599000,2020,3696,0,0
1400000US06037599100,6037599100,2020,710,0,0
1400000US06037600100,6037600100,2020,7419,0,0
1400000US06037600201,6037600201,2020,4720,0,0
1400000US06037600202,6037600202,2020,7857,4,5.0910015
1400000US06037600302,6037600302,2020,3074,8,26.024723
1400000US06037600303,6037600303,2020,4038,0,0
1400000US06037600304,6037600304,2020,4010,0,0
1400000US06037600400,6037600400,2020,4070,3,7.3710074
1400000US06037600501,6037600501,2020,2767,1,3.6140225
1400000US06037600601,6037600601,2020,2456,1,4.0716615
1400000US06037600602,6037600602,2020,2795,1,3.5778174
1400000US06037600702,6037600702,2020,4703,31,65.915375
1400000US06037600703,6037600703,2020,1709,24,140.433
1400000US06037600704,6037600704,2020,3254,7,21.511986
1400000US06037600801,6037600801,2020,3204,2,6.242197
1400000US06037600802,6037600802,2020,2586,5,19.334881
1400000US06037600902,6037600902,2020,6352,0,0
1400000US06037600911,6037600911,2020,3577,0,0
1400000US06037600912,6037600912,2020,5038,1,1.9849147
1400000US06037601001,6037601001,2020,2554,29,113.54738
1400000US06037601002,6037601002,2020,5093,5,9.8173962
1400000US06037601100,6037601100,2020,7123,0,0
1400000US06037601202,6037601202,2020,4191,0,0
1400000US06037601211,6037601211,2020,3086,0,0
1400000US06037601212,6037601212,2020,6508,0,0
1400000US06037601301,6037601301,2020,1728,0,0
1400000US06037601302,6037601302,2020,6934,19,27.401211
1400000US06037601303,6037601303,2020,5363,0,0
1400000US06037601401,6037601401,2020,6354,0,0
1400000US06037601402,6037601402,2020,4803,0,0
1400000US06037601501,6037601501,2020,3847,0,0
1400000US06037601502,6037601502,2020,4134,0,0
1400000US06037601600,6037601600,2020,4347,0,0
1400000US06037601700,6037601700,2020,5324,1,1.878287
1400000US06037601801,6037601801,2020,2793,0,0
1400000US06037601802,6037601802,2020,3885,0,0
1400000US06037601900,6037601900,2020,4758,0,0
1400000US06037602002,6037602002,2020,3093,0,0
1400000US06037602003,6037602003,2020,4279,1,2.3369946
1400000US06037602103,6037602103,2020,5574,0,0
1400000US06037602104,6037602104,2020,6013,0,0
1400000US06037602105,6037602105,2020,3634,0,0
1400000US06037602106,6037602106,2020,6067,0,0
1400000US06037602201,6037602201,2020,4093,12,29.318348
1400000US06037602202,6037602202,2020,2603,0,0
1400000US06037602301,6037602301,2020,6694,38,56.767254
1400000US06037602302,6037602302,2020,4518,10,22.133688
1400000US06037602402,6037602402,2020,6847,11,16.06543
1400000US06037602403,6037602403,2020,4578,0,0
1400000US06037602404,6037602404,2020,5526,1,1.8096272
1400000US06037602504,6037602504,2020,4914,0,0
1400000US06037602505,6037602505,2020,4259,0,0
1400000US06037602506,6037602506,2020,3931,0,0
1400000US06037602507,6037602507,2020,5033,0,0
1400000US06037602510,6037602510,2020,3495,0,0
1400000US06037602511,6037602511,2020,4685,0,0
1400000US06037602512,6037602512,2020,2378,0,0
1400000US06037602513,6037602513,2020,1881,4,21.265284
1400000US06037602601,6037602601,2020,5076,0,0
1400000US06037602602,6037602602,2020,3067,0,0
1400000US06037602700,6037602700,2020,3532,2,5.6625142
1400000US06037602801,6037602801,2020,3921,20,51.007397
1400000US06037602802,6037602802,2020,4946,16,32.349373
1400000US06037602900,6037602900,2020,4301,2,4.6500812
1400000US06037603004,6037603004,2020,1742,0,0
1400000US06037603005,6037603005,2020,6647,0,0
1400000US06037603006,6037603006,2020,1680,2,11.904762
1400000US06037603007,6037603007,2020,3748,0,0
1400000US06037603008,6037603008,2020,3147,0,0
1400000US06037603101,6037603101,2020,4535,0,0
1400000US06037603102,6037603102,2020,3418,0,0
1400000US06037603200,6037603200,2020,3286,0,0
1400000US06037603301,6037603301,2020,3531,0,0
1400000US06037603302,6037603302,2020,3857,2,5.1853771
1400000US06037603400,6037603400,2020,3821,2,5.2342319
1400000US06037603500,6037603500,2020,3129,0,0
1400000US06037603600,6037603600,2020,4416,1,2.2644928
1400000US06037603702,6037603702,2020,4836,10,20.678246
1400000US06037603703,6037603703,2020,2368,6,25.337837
1400000US06037603705,6037603705,2020,2976,0,0
1400000US06037603706,6037603706,2020,3227,0,0
1400000US06037603801,6037603801,2020,4926,3,6.0901341
1400000US06037603802,6037603802,2020,4072,0,0
1400000US06037603901,6037603901,2020,3551,22,61.95438
1400000US06037603902,6037603902,2020,3757,1,2.6616981
1400000US06037604001,6037604001,2020,4992,1,2.0032051
1400000US06037604002,6037604002,2020,4250,1,2.3529413
1400000US06037604101,6037604101,2020,4307,1,2.3218017
1400000US06037604102,6037604102,2020,2678,0,0
1400000US06037604200,6037604200,2020,6009,0,0
1400000US06037609900,6037609900,2020,2015,0,0
1400000US06037620001,6037620001,2020,4216,2,4.7438331
1400000US06037620002,6037620002,2020,3540,27,76.271187
1400000US06037620101,6037620101,2020,5292,2,3.7792895
1400000US06037620102,6037620102,2020,3527,1,2.8352709
1400000US06037620201,6037620201,2020,1643,0,0
1400000US06037620301,6037620301,2020,4403,1,2.2711787
1400000US06037620303,6037620303,2020,4819,0,0
1400000US06037620305,6037620305,2020,5848,0,0
1400000US06037620400,6037620400,2020,5309,1,1.8835939
1400000US06037620501,6037620501,2020,5675,4,7.0484581
1400000US06037620521,6037620521,2020,4323,2,4.6264167
1400000US06037620522,6037620522,2020,4656,0,0
1400000US06037620601,6037620601,2020,5159,0,0
1400000US06037620602,6037620602,2020,5224,4,7.6569676
1400000US06037620701,6037620701,2020,7207,1,1.3875399
1400000US06037620703,6037620703,2020,3436,19,55.296856
1400000US06037620704,6037620704,2020,3555,5,14.064697
1400000US06037620801,6037620801,2020,4167,1,2.3998079
1400000US06037620802,6037620802,2020,3198,3,9.3808632
1400000US06037620901,6037620901,2020,2921,0,0
1400000US06037620904,6037620904,2020,2756,0,0
1400000US06037621001,6037621001,2020,4426,0,0
1400000US06037621005,6037621005,2020,4674,0,0
1400000US06037621102,6037621102,2020,3193,1,3.131851
1400000US06037621104,6037621104,2020,6854,7,10.213015
1400000US06037621201,6037621201,2020,6807,24,35.257824
1400000US06037621204,6037621204,2020,2825,10,35.398232
1400000US06037621301,6037621301,2020,6742,49,72.678734
1400000US06037621324,6037621324,2020,3704,0,0
1400000US06037621326,6037621326,2020,3028,0,0
1400000US06037621400,6037621400,2020,4322,4,9.2549744
1400000US06037650001,6037650001,2020,5676,0,0
1400000US06037650003,6037650003,2020,3024,0,0
1400000US06037650004,6037650004,2020,4349,0,0
1400000US06037650101,6037650101,2020,5778,4,6.9228106
1400000US06037650102,6037650102,2020,2148,0,0
1400000US06037650200,6037650200,2020,5794,2,3.4518468
1400000US06037650300,6037650300,2020,6790,1,1.472754
1400000US06037650401,6037650401,2020,4667,40,85.70816
1400000US06037650501,6037650501,2020,2850,10,35.087719
1400000US06037650502,6037650502,2020,4318,37,85.68782
1400000US06037650603,6037650603,2020,3672,66,179.73856
1400000US06037650604,6037650604,2020,6228,21,33.718689
1400000US06037650605,6037650605,2020,2713,11,40.545521
1400000US06037650606,6037650606,2020,4264,38,89.118202
1400000US06037650607,6037650607,2020,2670,22,82.397003
1400000US06037650701,6037650701,2020,2538,136,535.85498
1400000US06037650702,6037650702,2020,4613,36,78.040321
1400000US06037650801,6037650801,2020,3879,84,216.55066
1400000US06037650802,6037650802,2020,3181,47,147.75227
1400000US06037650901,6037650901,2020,4909,5,10.185374
1400000US06037650903,6037650903,2020,4934,12,24.321037
1400000US06037650904,6037650904,2020,2612,43,164.6248
1400000US06037651001,6037651001,2020,5242,185,352.91873
1400000US06037651002,6037651002,2020,4531,191,421.5405
1400000US06037651101,6037651101,2020,4753,106,223.01704
1400000US06037651102,6037651102,2020,3706,32,86.346466
1400000US06037651201,6037651201,2020,4985,2,4.0120363
1400000US06037651221,6037651221,2020,3925,14,35.668789
1400000US06037651222,6037651222,2020,6193,1,1.6147263
1400000US06037651302,6037651302,2020,5836,0,0
1400000US06037651304,6037651304,2020,4920,0,0
1400000US06037651401,6037651401,2020,2509,1,3.9856517
1400000US06037651402,6037651402,2020,6223,4,6.4277678
1400000US06037670001,6037670001,2020,3498,14,40.022869
1400000US06037670002,6037670002,2020,3908,0,0
1400000US06037670003,6037670003,2020,5677,0,0
1400000US06037670101,6037670101,2020,3156,1,3.1685679
1400000US06037670102,6037670102,2020,3973,1,2.5169897
1400000US06037670201,6037670201,2020,3565,5,14.025246
1400000US06037670202,6037670202,2020,2206,0,0
1400000US06037670324,6037670324,2020,5550,1,1.8018018
1400000US06037670326,6037670326,2020,3275,0,0
1400000US06037670328,6037670328,2020,4534,0,0
1400000US06037670405,6037670405,2020,2600,0,0
1400000US06037670406,6037670406,2020,1600,0,0
1400000US06037670407,6037670407,2020,6289,0,0
1400000US06037670413,6037670413,2020,4574,0,0
